slot_id,tenant_id,designer_id,slot_date,slot_time,is_booked
70fec58c-11d5-a86c-658d-153e36797827,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-19,16:00,False
32b310df-83f7-1847-6049-d5abf03d9ebf,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-19,16:00,False
f4963a45-d428-4297-581f-25f85b45881b,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-19,16:00,False
56da9892-d28e-5f99-2b86-889f850155df,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-19,16:00,False
760665f0-7318-7517-6653-3452e5ae7c36,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-20,10:00,False
a91f9345-ebdb-9097-9231-fa7cf2b4f3eb,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-20,10:00,True
d97a28ed-c08d-7bec-263c-f0811493f0a3,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-20,10:00,True
6dd003fb-5d11-2136-a0de-4103dc767eed,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-20,10:00,False
6201fe9c-fc8c-048b-f4fe-5e8eb9ff67f3,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-20,12:00,True
5b6126e5-ada2-46e8-93eb-35c139daf230,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-20,12:00,False
90e7f143-d253-428e-f959-0c37505fb830,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-20,12:00,False
b816e043-de74-3650-54a8-e0f3e57f6ceb,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-20,12:00,True
e1a1ca97-163e-e2a4-e690-05268a3f484f,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-20,14:00,True
87ce18cb-1953-c7d4-55d9-abf7adb07013,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-20,14:00,True
cfbde59d-ac22-784a-a099-9caf2bd84f88,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-20,14:00,True
3bf43698-2907-2ca3-2be7-b8ea352cb18c,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-20,14:00,False
4785bf92-5ef9-188f-ba76-2dcccd8d7cbf,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-20,16:00,True
1efaf076-48fd-efb1-0f84-40324e859541,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-20,16:00,False
fb14d789-05e8-b698-1378-e03a4fc505ac,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-20,16:00,False
c5edf6de-e578-cbdd-36ec-4ee0f969ef09,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-20,16:00,False
46550a55-8982-a8e5-d205-608a982df8c4,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-21,10:00,False
8dbf66e3-2f8c-cde6-666d-37a802ae2dee,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-21,10:00,True
835b81da-e18c-7279-8c65-ab51c7e92def,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-21,10:00,True
c7d4b789-5c94-eb8f-2df7-5e3424d62bef,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-21,10:00,False
c1eaf369-b1c2-d6a3-e591-d8d6cb31b62e,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-21,12:00,False
70ea7d82-8901-ead5-5f82-33c604e1bb8a,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-21,12:00,True
02e2b9a7-7a8c-b8cd-64df-d0ee9fcfdf17,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-21,12:00,True
109f5e41-2315-ca82-3728-e8c98de1662f,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-21,12:00,False
0e8c6ae3-8935-2954-22ad-d5df87bb933f,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-21,14:00,True
91c1a629-ac58-1786-0919-ecc669c18679,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-21,14:00,False
9119e2d8-b742-8277-95e6-5e9fa8f2dca6,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-21,14:00,True
b792c655-4a97-3d0c-35a3-6fd258781b35,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-21,14:00,False
0efb598d-6977-0987-9153-b6ca9c729c3b,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-21,16:00,False
8351a4a5-7a60-cac5-a373-d9705a365d72,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-21,16:00,False
0595d753-3839-dfcb-3f09-a5678092d6af,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-21,16:00,False
bd2ed501-baf4-5282-5bf7-5d46cba6480b,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-21,16:00,False
27616703-684d-df64-3ef5-523c4209f666,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-22,10:00,True
c327626a-9119-fd6a-d328-e11e2c7a9a91,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-22,10:00,True
c2a4488a-1bb0-b614-0b47-caed0c0a1bd3,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-22,10:00,False
69bcf721-28ee-63fd-920d-e91ad18c4101,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-22,10:00,True
540f4a36-116d-4e1e-2bfe-e16c73760c9b,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-22,11:30,True
26869912-ba19-0ba2-509a-e7ccc2647bea,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-22,11:30,True
f4b3264d-91fe-c323-aa93-4bcf5c6057d8,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-22,11:30,True
83a34b46-8e17-25a4-1a72-066f7fe3f934,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-22,11:30,True
7541fa7f-9796-fdc7-5a8f-28c3837b831d,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-22,14:00,True
ec35f6fd-4389-b39c-f1fa-60c6aac429da,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-22,14:00,True
c635d98f-27e7-e8a9-f40d-620d4e12877e,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-22,14:00,False
9376f292-2593-7ec0-c97f-11f261eebd47,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-22,14:00,True
47eb3722-97c3-b972-5571-52adbce1674e,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-24,10:00,True
56f52341-d489-51b3-fb0b-a19994f8770a,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-24,10:00,True
3be5d134-80f3-6ed9-8b55-d76f739638e2,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-24,10:00,False
3479725b-d6a6-104d-4506-ab6b0ffe27d5,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-24,10:00,True
234dfd38-931f-c92b-84a0-86c57a366bce,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-24,12:00,True
07c47143-8679-5f5b-df7d-7654e50d2804,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-24,12:00,False
9226d780-379a-dde5-6254-d5e71aa1845d,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-24,12:00,True
c5d1a712-fa6c-baf2-3ff0-d0410763fc14,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-24,12:00,False
b1527b22-536c-88c7-6289-ee68c3e0e295,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-24,14:00,True
2d5d2503-2fd6-4f25-e118-43550da5be5b,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-24,14:00,True
7d482bf8-5e46-b3e7-289d-5bdb325fda84,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-24,14:00,True
0f2c23c7-3322-4198-5809-cad90812b54f,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-24,14:00,True
2f92f7db-1933-d965-b250-88bd247bf866,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-24,16:00,True
d6daeb7c-5353-7f79-df73-eb2227091339,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-24,16:00,False
605eb8ad-1b07-64d5-e8c8-30c035727a19,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-24,16:00,True
f2696b53-3d74-b48b-8f76-e3a27f0624c1,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-24,16:00,True
c77db97f-e64d-b76a-1e2b-2bee38acd61b,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-25,10:00,True
08378b42-fe02-d0ee-8014-f5253348ab9a,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-25,10:00,False
1347a609-1594-2ba0-cc53-8e13d8c3273f,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-25,10:00,True
ebd88f1c-eced-a579-a3f2-61b46120e7a5,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-25,10:00,True
f6ccf89e-bbc7-1026-f670-887e53d85c01,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-25,12:00,True
60bd22a2-46e3-3637-b2eb-c06602c4490a,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-25,12:00,False
bedeb201-4cb6-44ed-2286-5244936acce8,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-25,12:00,True
649e30d7-6da2-33a3-1b79-d16da2b5aeb1,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-25,12:00,False
687b8064-1bf6-55c7-e540-7a7ab16bded3,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-25,14:00,True
dfefe434-c8cf-a6cf-07f3-780bc01598a8,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-25,14:00,True
bfb64b9d-afd0-5d7d-9ae7-8d221467acf0,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-25,14:00,True
